term,sessionPeriod,sessionTimes,meetingTimes,agendaNo,billName,docUrl,selectTerm,
09,01,15,,13,本院委員黃偉哲等18人臨時提案，鑒於輪胎脫落為行駛國道大型車輛肇事主因之一，脫落或因螺絲未充分鎖緊，以致於行駛期間鬆脫，抑或因過度鎖緊，長期超載下造成金屬疲勞斷裂。對此，現行汽車定期檢驗項目內容除汽車基本外觀功能、胎壓胎紋之外，應有必要納入螺絲部分之檢驗，減少行駛國道大型車輛肇事機會，以保障用路國人生命、身體或財產之安全。建請交通部公路總局，修正相關法令規定將此一項目納入，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/02-1050920/0902021050920_009.pdf,all,
09,01,15,,14,本院委員李昆澤等13人臨時提案，鑑於鼎金系統交流道國道十號東行方向增設銜接國道一號北上匝道計畫業經本席多年爭取，本已於103年5月間核定，今為求進一步降低對周邊區域之交通衝擊，擬將工法改為大跨徑沉箱基礎設計方案，經費因而增為6.42億元，由於本工程對於紓解國十北上銜接國一之交通需求具有實質效益，亦能改善市區大中路平面道路壅塞情況，改善行車危險問題。爰此，要求交通部、行政院儘速辦理本案基本設計審查確定方案可行性，並同意經費調整，以期早日改善鼎金系統交流道之交通問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/10-1051115/0902101051115_004.pdf,all,
09,01,15,,15,本院委員高潞‧以用‧巴魕剌等11人臨時提案，有鑒於日前康軒版小學歷史課本「阿榮的臺灣夢」，竟將漢人侵占原住民族土地的掠奪行為美化成「臺灣夢」；再加上國民教育階段的教師缺乏對原住民族歷史、文化和語言的認識，未能及時引導學生從原住民族的角度思考，更加深社會的錯誤觀念。為還原歷史真相、實現轉型正義，落實《原住民族教育法》第24條意旨，爰建請教育部全面檢視國中、小學課本內容，應納入原住民族視野；並鼓勵設有師資培育學程之大專院校應設置原住民族相關課程，將相關課程納入必修學分，以協助教師在教學過程中遇到原住民族議題時，能適時調整教學內容，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_017.pdf,all,
09,01,15,,16,本院委員陳瑩等14人臨時提案，肯認原住民族委員會（下稱原民會）於91年7月起開辦「原住民族委員會補助地方政府推動原住民族家庭服務中心實施計畫」，俾利提供原住民族綜融性、多元性的社會工作，採取因地制宜的服務，以尊重和確保原住民享有社會、文化福利權。目前該計畫之實施地區規定須為都會地區之原住民人口達8000人以上之直轄市、縣（市），始行設置原住民族家庭服務中心，惟此人口門檻對於些許轄內有原住民人口之縣（市）仍屬過高，造成部分旅居都市之原住民相關福利權益無法如計畫目的而落實，爰建請原民會評估將上開人口限制降至5000人之可行性，並提出相應配套措施，以符合原住民需求，解決原住民族社會問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_013.pdf,all,
09,01,15,,17,本院委員Kolas Yotaka、鍾佳濱等11人臨時提案，為落實原住民族教育法，請教育部及原住民族委員會依說明意旨，於期限內完成下列事項：一、請教育部及原住民族委員會於二個月內逐年分別統計自87年以來，各自所辦理原住民一般教育之積極扶助措施（諸如：一般教育中，在範圍上、扶助額度上優於非原住民；或專為原住民所辦理之一般教育），及專為原住民族文化特性辦理之民族教育之依據、經費，及論據與計算基準（不論原住民身分與否而毫無區別之一般教育，不得列計）。二、請教育部會同原住民族委員會，即刻盤點、整合相關行政措施，視彼此需求合理分配經費及業務，並據以編列106年度起之原住民族教育經費，切莫沿襲舊制比例拆帳。三、請教育部會同原住民族委員會將如何分配原住民族教育經費（一般教育之積極扶助措施與民族教育）之認定標準、行政措施盤點、分配依據、作業時程，從速完成法制化。四、綜上所述，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_016.pdf,all,
09,01,16,,1,本院委員陳歐珀等26人臨時提案，鑑於二○一三年底國道實施全面電子計程收費，而在地方民意壓力下，交通部同意國道計程收費前兩年，橫向國道維持不收費，並在兩年後再行重新檢討國道計程費率。然兩年期限已到，交通部未採「使用者付費」原則，並同意在區域公共運輸不普及現象未改善前，不再討論橫向國道收費為由，拍板決定橫向國道收費實施暫無時間表。基於上述「促進城鄉發展」的理由，國道5號南港到頭城段，因車流量大，也是主要壅塞的路段，收費有助於分散車流是合理而令人接受；但過了頭城後，在頭城及蘇澳段間的國5平原段，平時車流量不大，大多是在地用路人使用，免收費對國道基金影響有限，且有助於拉近城鄉距離。爰提案要求交通部比照國道橫向不收費的繼續實施，同步實施國道5號頭城到蘇澳段的國5平原段免收費措施，以兼顧宜蘭地區收費的公平性及促進地方的發展，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_001.pdf,all,
09,01,16,,2,本院委員林德福、徐榛蔚等12人臨時提案，有鑑於室內游泳池是國人運動、夏天消暑的重要運動休憩場所，在游泳池消毒過程中，容易產生三氯甲烷，該物質已被「世界衛生組織國際癌症研究機構」列為2B類致癌物質。目前，教育部體育署「游泳池管理規範」，已要求全國公私立室內游泳池應符合室內空氣品質管理法法規要求。本席建請教育部、行政院環境保護署與國家環境毒物研究中心應共同商討評估研究訂出標準，將三氯甲烷納入「室內空氣品質管理法」檢測項目，以維護國人身體健康安全，提供民眾安全的運動場所，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_002.pdf,all,
09,01,16,,3,本院委員李彥秀等11人臨時提案，鑒於我國中央政府人力編制員額不足下，長期仰賴於勞工志願服務團體者投入，藉以提供人力、服務等需求。尤其義警、義交、義消及民防組織成員進入公領域協助服務，以更利於台灣社會之發展及運作。然我國對協助拓展社會福利工作及增進社會和諧而奉獻心力者，政府在相關福利及保障措施甚為不足，因此有再討論之必要，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_003.pdf,all,
09,01,16,,4,本院委員江啟臣等13人臨時提案，有鑑於消費者搭乘臺鐵與高鐵購買對號車票時經常有「靠窗」、「靠走道」等等座位偏好，或有希望指定靠「行李放置區」或「靠近廁所」等等的特殊需求，不過目前消費者透過非臨櫃方式購買臺鐵與高鐵對號車票並無法滿足這些需求。由於國外許多具有一定規模運量的鐵路服務提供公司都有提供消費者針對網路購買對號車票時相關的座位偏好或座位指定之服務。爰此，建請行政院借鏡國外鐵路服務提供公司之經驗，並且提昇臺鐵與高鐵服務品質與營運效能，研議改善目前訂票系統，增加消費者非臨櫃方式購買對號車票時乘客座位偏好或座位指定之服務，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_004.pdf,all,
09,01,16,,5,本院委員蔣乃辛、王惠美、吳志揚等17人臨時提案，有鑑於98年起政府將含尼古丁成分的電子煙納入管理，但查緝違法販售成效不彰，可從民眾檢舉違法販售電子煙案件發現，100年檢舉案件有39件，但到104年激增為6231件，4年成長將近160倍。更令人擔心是，校園內有越來越多的學生使用電子煙，卻面臨法令只管賣家、業者，卻無法阻止學生吸食電子煙的窘境。根據臨床醫師指出，目前臨床研究電子煙對健康傷害並不亞於傳統香菸，若含有尼古丁，上癮程度恐與傳統香菸一樣，就算不含尼古丁的電子煙，內部也可能含有甲醛、乙醛等多種化學物質，恐有致癌風險，更可能傷害呼吸系統。為維護民眾及學生健康，爰要求行政院修法將電子煙納入菸害防制法管理，並禁止廣告、促銷、或在禁菸場所使用電子煙或售予青少年，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_005.pdf,all,
09,01,16,,6,本院委員張麗善等13人臨時提案，有鑑於中古車消費爭議頻傳，近期消保官抽檢17家就有10家不合格，連雙B、三菱原廠認證中古車商也違規，多未清楚揭露車況資訊與出賣人資訊，恐讓消費者買到問題車後，難以求償。中古車因為資訊不透明產生的消費爭議多，根據統計以車況不明、契約糾紛、里程數爭議等問題最常見。尤其以行駛里程數攸關車價高低，經濟部雖然在去年三月公告實施的中古汽車買賣定型化契約中，已規定業者如果沒有特別聲明不擔保的話，就直接認定業者要擔保「現況里程數即是實際里程數」；若有不實，業者應負法律責任，消費者有權要求退還部分款項甚至解約，若因此造成損害，也可要求業者連帶賠償，但往往進行爭訟造成民眾嚴重困擾與不知情車商的重大損失，爰建請行政院責成相關單位研議里程數不得調整之規定，讓車輛顯示之「現況里程數即是實際里程數」，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_006.pdf,all,
09,01,16,,7,本院委員吳志揚等11人臨時提案，衛福部國健署統計資料顯示，國、高中吸菸學生中有五成為自行向店家購買菸品，有鑒於此衛福部委託消費者文教基金會於104年4至9月間，安排年滿18歲的工讀生喬裝學生，測試菸品販賣場所是否拒賣菸品。在22縣市中共抽測672家檳榔攤、連鎖超市、大賣場等菸品販賣場所，結果發現未確認購買者之年齡即販售的店家高達近五成，明顯違反菸害防制法等現行相關法令，特建請行政院儘速召集所屬機關與相關單位，研擬提高違法販賣之相關罰則，同時加強稽查及設置稽查獎勵制度，以杜絕店家違法供應菸品給未滿18歲青少年，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/18-1050628/0901181050628_007.pdf,all,
09,01,16,,8,本院委員賴士葆等12人臨時提案，觀近年各國紛紛在經濟成長不佳時提高基本工資，進而激勵國內消費、增加就業機會；反觀我國因薪資與經濟成長掛勾，促使基本工資低於其他相同經濟發展程度的國家甚多，且令國內勞動市場陷入人才流失的惡性循環。因此，為了解決「什麼都漲，只有薪水不漲」的人民苦痛，爰提案要求行政院及其相關單位，以本、外勞基本工資脫鉤為基礎，結合國內生活條件與國際水平一次（或分次）將基本工資調至3萬元，以利推動國內經濟加速轉型至高附加價值的產業，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_008.pdf,all,
09,01,16,,9,本院委員王育敏等15人臨時提案，鑑於電弧爐爐渣依廢棄物清理法規定不得使用於結構性工程，惟近年來爐渣流入地方公共工程事件頻傳，顯示現行我國針對電弧爐爐渣之管制措施不足，一旦發生崩塌，將危及公眾安全。爰建請經濟部工業局針對水泥製品及營造工程研擬第三方驗證機制，並會同環保署建立跨部會合作平台，加強控管爐渣流向，以確保公共工程安全無虞，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/10-1051115/0902101051115_011.pdf,all,
09,01,16,,10,本院委員簡東明等19人臨時提案，鑒於日前發生屏東縣瑪家鄉北葉國小校長因學校宿舍老舊學童無法入住，而自願將校長宿舍讓出並自力爭取改建經費乙事，因此，本席爰提案要求教育部等相關單位，重視原鄉國中小學宿舍改建問題，儘速清查並予以補助改建，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_010.pdf,all,
09,01,16,,11,本院委員羅明才等11人臨時提案，今年二月底，新店高中運動場地下停車場正式啟用，未來希望能參照新店高中地下停車場此一成功案例，能繼續在新店地區的北新國小、大豐國小、青潭國小、安坑國小、新和國小、文山國中等地方爭取，一方面為學校更新校舍或運動場館，一方面由於新店、安坑、深坑許多老舊社區居民停車空間不足，故透過與公共設施合建提供社區地下停車場的方式，達到更新校園老舊校舍的需要，同時紓解地方社區民眾停車的需求，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/01-1050913/0902011050913_011.pdf,all,
09,01,16,,12,本院委員盧秀燕等11人臨時提案，有鑑於Cosplay角色扮演已成為時下年輕人流行的表演藝術，其表演者藉由扮演電影、遊戲及漫畫等角色，與世界其他國家同好者進行交流比賽，Cosplay儼然成為新世代的藝術表演與產業。然我國政府目前並無負責的主管機關，文化部表示業務僅此於漫畫出版，衍生出的表演行為不在管轄內。文化部行政怠惰，漠視民眾權益，任Cosplay玩家自力更生。為保障Cosplay表演者應有的權益，文化部應制訂管理事項與協助辦法，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_012.pdf,all,
09,01,16,,13,本院委員陳瑩等14人臨時提案，肯認原住民族委員會（下稱原民會）於91年7月起開辦「原住民族委員會補助地方政府推動原住民族家庭服務中心實施計畫」，俾利提供原住民族綜融性、多元性的社會工作，採取因地制宜的服務，以尊重和確保原住民享有社會、文化福利權。目前該計畫之實施地區規定須為都會地區之原住民人口達8000人以上之直轄市、縣（市），始行設置原住民族家庭服務中心，惟此人口門檻對於些許轄內有原住民人口之縣（市）仍屬過高，造成部分旅居都市之原住民相關福利權益無法如計畫目的而落實，爰建請原民會評估將上開人口限制降至5000人之可行性，並提出相應配套措施，以符合原住民需求，解決原住民族社會問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_013.pdf,all,
09,01,16,,14,本院委員余宛如等19人臨時提案，有鑑於《警察人員陞遷辦法》第23條規範，若警察人員有特殊困難需請調，經查明符合要件者，應隨時轉報。然而該辦法所規範之特殊困難，並不包含子女未滿二歲須警察人員親自哺（集）乳者，有違促進兒童及少年身心健全發展以及職場友善之精神。爰建請內政部警政署通盤檢討《警察人員陞遷辦法》第23條之警察人員特殊困難請調要件，並將有餵哺兩歲以下嬰幼兒需求之警政人員列入特殊困難請調要件，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_014.pdf,all,
09,01,16,,15,本院委員尤美女等64人臨時提案，鑒於台灣已是民主自由人權法治國家，對於境外人權迫害事件同樣關注。1989年6月4日天安門事件為全世界皆無法忘懷之「災難紀念日」，當時造成災難之中國共產黨至今仍未對中國人民承認錯誤、究責並道歉。基於人權為普世價值，我國國會不應沈默。「結束恐怖停止災難」是今年六四27周年我們的呼籲；中國政府唯有承認錯誤、究責並道歉，方能以史為鑑、走向未來。爰此要求我國行政單位，未來於兩岸接觸與交流事務適時表達台灣對「六四平反」的嚴肅關切，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_015.pdf,all,
09,01,16,,16,本院委員Kolas Yotaka、鍾佳濱等11人臨時提案，為落實原住民族教育法，請教育部及原住民族委員會依說明意旨，於期限內完成下列事項：一、請教育部及原住民族委員會於二個月內逐年分別統計自87年以來，各自所辦理原住民一般教育之積極扶助措施（諸如：一般教育中，在範圍上、扶助額度上優於非原住民；或專為原住民所辦理之一般教育），及專為原住民族文化特性辦理之民族教育之依據、經費，及論據與計算基準（不論原住民身分與否而毫無區別之一般教育，不得列計）。二、請教育部會同原住民族委員會，即刻盤點、整合相關行政措施，視彼此需求合理分配經費及業務，並據以編列106年度起之原住民族教育經費，切莫沿襲舊制比例拆帳。三、請教育部會同原住民族委員會將如何分配原住民族教育經費（一般教育之積極扶助措施與民族教育）之認定標準、行政措施盤點、分配依據、作業時程，從速完成法制化。四、綜上所述，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_016.pdf,all,
09,01,16,,17,本院委員高潞‧以用‧巴魕剌等11人臨時提案，有鑒於日前康軒版小學歷史課本「阿榮的臺灣夢」，竟將漢人侵占原住民族土地的掠奪行為美化成「臺灣夢」；再加上國民教育階段的教師缺乏對原住民族歷史、文化和語言的認識，未能及時引導學生從原住民族的角度思考，更加深社會的錯誤觀念。為還原歷史真相、實現轉型正義，落實《原住民族教育法》第24條意旨，爰建請教育部全面檢視國中、小學課本內容，應納入原住民族視野；並鼓勵設有師資培育學程之大專院校應設置原住民族相關課程，將相關課程納入必修學分，以協助教師在教學過程中遇到原住民族議題時，能適時調整教學內容，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/16-1050614/0901161050614_017.pdf,all,
09,01,17,,1,本院委員簡東明等18人臨時提案，鑒於行政院衛生署雖自2012年起在全國離島山地偏鄉衛生所宣布啟用「電子病歷雲端化」使民眾在山上的衛生所即可電腦查詢醫院門診紀錄、病歷摘要、影像及檢驗報告等，使偏鄉居民不需為了病歷及檢查報告而四處奔波，但因經費不足，衛生福利部竟遲至今年（2016）才補助苗栗縣泰安鄉梅園、士林、象鼻村3村原鄉衛生所經費以購置「電子病歷」電腦設備，因此本席爰提案要求衛生福利部檢討作業方式，優先補助全國55原鄉電子病歷相關經費缺口，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/17-1050621/0901171050621_001.pdf,all,
09,01,17,,2,本院委員李彥秀等15人臨時提案，建請行政院檢討台灣兒童接種「公費疫苗之接種（含補助公費疫苗注射之設備費、診察費等）納入健保給付之可行性規劃」一案。鑒於預防接種是全球公認對傳染病防治最具成本效益之方法，但防疫與治療之標的甚為不同，為更有效提升預防接種服務品質，針對台灣兒童接種公費疫苗之「預防接種處置費」（含補助公費疫苗注射之設備費、診察費等）不應納為健保給付之列，應另以編列公務（專款）預算之必要。至關重要，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/19-1050705/0901191050705_001.pdf,all,
09,01,17,,3,本院委員江啟臣、羅明才、李彥秀等16人臨時提案，有鑑於台灣進入夏天酷熱的天氣型態，學、幼童常常到溪、河水與海水區域戲水。又因極端氣候影響，戲水區域水情瞬間變化劇烈，戲水溺水風險大增。近日學、幼童因戲水而溺水甚至溺斃的憾事頻傳，加上暑假將至，學、幼童戲水的頻率或增、溺水風險因此增加。政府有必要提早加強針對學、幼童與家長有關夏日戲水的防溺教育與宣導。根據衛福部資料顯示，台灣14歲以下兒童的死亡原因中，意外溺水是高居第二多的事故傷害別。學、幼童溺水事故的避免或不幸溺水後救援成功率的提昇，有賴於提昇學、幼童防溺知識與適應水性，以及加強對家長宣導防溺相關資訊。爰此，建議行政院儘速加強學校針對學、幼童夏日戲水的防溺教育與家長防溺相關資訊的宣導，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/17-1050621/0901171050621_003.pdf,all,
09,01,17,,4,本院委員蔣乃辛等18人臨時提案，根據台北市戶政資料顯示，該市逕遷（幽靈）人口數近10年來成長近52%，從95年的10811人，到今年2月增加到16427人；而其最長的逕遷年數達18年，共計93人，此外還有近2千人於86至93年期間，將戶籍逕遷戶政事務所迄今，但原本戶政事務所僅是做為「暫遷」之用，卻因中央與地方政府的無效管理，變成一個「長期」且無解的難題！根據基層里長反應，這些逕遷人口根本不住在戶政事務所，且行蹤不明、訪查不易，無法掌握這些人的狀況及為他們服務，甚至成為治安及影響基層選舉的隱患！以台北市為例，單里逕遷戶之選舉人口佔里長選舉總投票人數比例最高達60%，完全可左右里長選舉；更令人不解，這些幽靈人口的「居住事實證明」，還要里長開立，不開被說不通人情，開了又有偽造文書的疑慮，難為里長。為防杜幽靈人口影響基層選舉，本席等要求行政院儘速修法，解決逕遷人口問題，及釐清里長與區公所的權責，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/17-1050621/0901171050621_004.pdf,all,
09,01,17,,5,本院委員蔡適應等14人臨時提案，鑑於去年10月1日台灣遭到歐盟對於非法漁業發出黃牌警告，且多年來陸續有相關非法漁業發生，如：「鴻佑212號」菲籍漁工死亡案，「春億217號」印度洋喋血案等……顯示臺灣漁業管理有嚴重疏失，已引起國際關注，從上案例可知，台灣漁業面臨系統性的缺失，現在政府難以全面打擊非法漁業，爰此，建請行政院也應儘速成立跨部門小組，確保立法後有足夠的資源和人力落實執法，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/19-1050705/0901191050705_016.pdf,all,
09,01,17,,6,本院委員盧秀燕等13人臨時提案，有鑑於我國目前空氣污染非常嚴重，尤其中部地區經常出現空氣污染達到「紫爆」程度。目前PM2.5被認定第一級致癌物質，一般不抽菸的人仍可能因空氣污染而曝露在罹患肺癌的風險中。爰此，本席要求行政院重視空污問題，並積極研擬改善空氣品質的對策，以保障民眾健康，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/17-1050621/0901171050621_006.pdf,all,
09,01,17,,7,本院委員高潞‧以用‧巴魕剌Kawlo．Iyun．Pacidal等14人臨時提案，有鑑於公有土地增劃編原住民保留地資訊不公開透明，民眾不易得知自己案件之申辦進度，致使詐騙辦理原保地之案件時有所聞，造成原住民族與社會之動盪不安，不利族群之和諧。又過程中民眾亦無從知悉公產管理機關對於申請案件之意見，審查、准駁似未有統一標準。是以，有關辦理情形實有公開透明之必要。惟公有土地增劃編原住民保留地之業務，同時涉及原住民族委員會、國有財產署、退除役官兵輔導委員會……等多個部會，以及地方政府，故應設立一整合平台，統整相關行政機關之意見，並公開辦理情形，以利民眾知悉案件之處理進度，避免受有心之士影響付出高額代價。爰此，建請原住民族委員會研擬設置公有土地增劃編原住民保留地之整合平台，統整有關機關之意見，並公開辦理進度與准駁原因予民眾知悉，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/18-1050628/0901181050628_014.pdf,all,
09,01,17,,8,本院委員賴士葆等14人臨時提案，有鑑於民主創新（democratic innovation）在國內成為顯學，加上開放政府（open government）雖行之有年，唯在善用與監督政府開放資料（open data）的應用仍未有完善的配套。因此，爰提案要求行政院及其相關單位，儘速研議讓民眾參與預算的提案及審查之具體作法，並於民國105年起試行、民國106年正式施行參與式預算，以通過改善政策和資源分配，實現社會公平正義，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/17-1050621/0901171050621_008.pdf,all,
09,01,17,,9,本院委員張麗善、羅明才、徐榛蔚等17人臨時提案，有鑑於電信消費糾紛時有所聞，尤其當使用不良卻還要支付違約金使得解約，包括收訊不良無法接聽電話，或是連線上網品質不穩定等情況，實屬不合理。根據消基會之最新調查結果，當消費者申辦各電信業者之綁約專案後，若有通訊品質不良欲解約退款時，居然100%無法解約退款，因為已被綁約1~2年，若一定要解約，就必須支付高額違約金，實在不合乎消費者保護原則！爰建請行政院國家通訊傳播委員會研擬當電信業者提供之服務品質不良致無法使用達一定天數者（連續數天），應提供無償解約方案，以敦促電信業者改善服務品質並維消費者之權益，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/17-1050621/0901171050621_009.pdf,all,
09,01,18,,1,本院委員羅明才等11人臨時提案，今年二月底，新店高中運動場地下停車場正式啟用，未來希望能參照新店高中地下停車場此一成功案例，能繼續在新店地區的北新國小、大豐國小、青潭國小、安坑國小、新和國小、文山國中等地方爭取，一方面為學校更新校舍或運動場館，一方面由於新店、安坑、深坑許多老舊社區居民停車空間不足，故透過與公共設施合建提供社區地下停車場的方式，達到更新校園老舊校舍的需要，同時紓解地方社區民眾停車的需求，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/01-1050913/0902011050913_011.pdf,all,
09,01,18,,2,本院委員蔡易餘、吳玉琴等14人臨時提案，有鑑於我國社工長期以來，對照國外社會服務工作勞動條件相差甚遠，公部門保護型社工平均每人一年需負擔超過200件案件，且多為約聘人員，勞動與薪資不成正比。我國社工就業分布，公部門社工約占35%，民間機關社工約占65%；惟，民間非營利組織之社工，勞動條件相較公部門更為不堪；社工是保護弱勢、受害家庭的第一線，社工勞動待遇差，社會問題更無法解決。建請衛福部會同勞動部，針對社工勞動情形深入了解：1.民間組織社工回捐情形2.社工超時工作之情形3.檢討政府部門社福契約採低價得標，造成民間社服品質低劣。惠請行政院於三個月內，針對上述問題彙整相關資訊及數據提出完整報告，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/18-1050628/0901181050628_002.pdf,all,
09,01,18,,3,本院委員蔣乃辛等19人臨時提案，根據社福機構統計，有近四成的弱勢學童沒有人幫忙準備三餐，有四成六沒早餐可吃、近三成沒午餐可吃；這些學童在學期間，還有營養午餐食用，並可打包回家給家人當晚餐與隔日早餐；一旦進入暑假，沒有營養午餐奧援，這些學童將陷入有一餐沒一餐的窘境，政府要如何處理與協助？為讓弱勢幼童暑假不挨餓、健康吃，本席等要求行政院及早研擬因應對策，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/18-1050628/0901181050628_003.pdf,all,
09,01,18,,4,本院委員賴士葆等18人臨時提案，查中國大陸銀聯卡在台灣消費金額連年創新高、年成長率近四成，惟部分卻是犯罪集團將在大陸的犯罪所得，透過銀聯卡「洗」回台灣的偽冒消費金額。再者，雖商家對刷銀聯卡會謹慎辨明真卡，但用假卡側錄卡號後就能提款，尤其近年銀聯卡犯罪行為中，現金提款金額又比刷卡多。有鑑於此，為免台灣成為詐騙集團大舉犯案之海外跳板，爰提案要求行政院及其相關單位，除強化查緝詐騙集團在ATM側錄卡片之手法外，更應於三個月內提出針對惡意軟體/勒索軟體之金融網絡資安預警的執行計畫，以及早發出預警減少犯罪發生率，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/19-1050705/0901191050705_006.pdf,all,
09,01,18,,5,本院委員簡東明、孔文吉、鄭天財、廖國棟等12人臨時提案，鑑於內政部「健全地方發展均衡基礎建設計畫」辦公廳舍興（增）建計畫先前僅限於一○二、一○三年申請，預定於民國一○六年再度檢討實施情形，並開放申請第二期計畫; 加上許多原鄉鄉公所或因自籌款不足、辦理時間不夠等因素而無法申請，因此敬請內政部於辦理第二期計畫時特別考量原鄉公所財力不足、因地制宜，獨立設計適合原鄉地區之規範，並降低其自籌款門檻，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/19-1050705/0901191050705_002.pdf,all,
09,01,18,,6,本院委員施義芳等15人臨時提案，建請行政院公共工程委員會檢討修正政府採購法施行細則。鑑於政府採購法施行以來，因為若干條文的限制，產生與工程實務上的扞格，讓承包廠商多有不平之鳴。首先，政採法處分程序授權採購機關，使機關對直接造成其不利益之投標廠商逕行處分，有「球員兼裁判」之虞；再者，機關與廠商間發生爭議事項時，由工程會「申訴爭議審議委員會」裁判，而該委員會組成成員的樣態與出席審議會的委員專業比例，偏重法律背景，以致審議結果有「重法律輕實務」的不滿之聲。檢視政採法第101條條文僅以消極條列廠商不得違犯各款情事，卻未針對違規、違法事項的「情節輕重」以及處分的「比例原則」訂有明確規範，以致處分標準不一、原則不定，讓廠商深怕觸犯規定，致使公司遭受難以回復的損害。政採法部分條文因設計未竟周延，裁量不明確，官困民怨頻生。爰此，建請工程會儘速針對政採法施行細則有關機關之行政裁量權限範圍，以及爭議審議委員會委員組成態樣及出席會議成員的專業比例明確規定，以填補漏洞，減少不符公平審議之訴，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/18-1050628/0901181050628_006.pdf,all,
09,01,18,,7,本院委員吳志揚等11人臨時提案，衛福部國健署統計資料顯示，國、高中吸菸學生中有五成為自行向店家購買菸品，有鑒於此衛福部委託消費者文教基金會於104年4至9月間，安排年滿18歲的工讀生喬裝學生，測試菸品販賣場所是否拒賣菸品。在22縣市中共抽測672家檳榔攤、連鎖超市、大賣場等菸品販賣場所，結果發現未確認購買者之年齡即販售的店家高達近五成，明顯違反菸害防制法等現行相關法令，特建請行政院儘速召集所屬機關與相關單位，研擬提高違法販賣之相關罰則，同時加強稽查及設置稽查獎勵制度，以杜絕店家違法供應菸品給未滿18歲青少年，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/18-1050628/0901181050628_007.pdf,all,
09,01,18,,8,本院委員周陳秀霞等15人臨時提案，鑒於各縣市政府都市發展不一，造成科學工業園區素地租金漲幅變化差異頗大，致使各園區內廠商未能明確估計成本，將造成營運之不確定性。爰此，建請科技部為協助經濟發展之目的及維護廠商之權益，應檢討並調整租金費率計算方式，並規定漲幅上限，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/18-1050628/0901181050628_008.pdf,all,
